% x(m) y(m) incident_basis(1/m^2)
-0.025000000000000001 -0.025000000000000001 9.0323823447408739e-19
-0.024500000000000001 -0.025000000000000001 2.4804379735547195e-18
-0.024 -0.025000000000000001 6.6740779852281086e-18
-0.0235 -0.025000000000000001 1.7595071251452162e-17
-0.023 -0.025000000000000001 4.5449345138710872e-17
-0.022500000000000003 -0.025000000000000001 1.15027340168364e-16
-0.022000000000000002 -0.025000000000000001 2.8524062035429786e-16
-0.021500000000000002 -0.025000000000000001 6.9304033991331055e-16
-0.021000000000000001 -0.025000000000000001 1.6498425643954455e-15
-0.020500000000000001 -0.025000000000000001 3.8482505535491626e-15
-0.02 -0.025000000000000001 8.7946998969218118e-15
-0.0195 -0.025000000000000001 1.9693166641430694e-14
-0.019 -0.025000000000000001 4.3206285843045602e-14
-0.018500000000000003 -0.025000000000000001 9.2878493066783252e-14
-0.018000000000000002 -0.025000000000000001 1.9562314365069132e-13
-0.017500000000000002 -0.025000000000000001 4.037031650136751e-13
-0.017000000000000001 -0.025000000000000001 8.162833199272191e-13
-0.016500000000000001 -0.025000000000000001 1.6171732066406376e-12
-0.016 -0.025000000000000001 3.1391278200567026e-12
-0.0155 -0.025000000000000001 5.9703296275813321e-12
-0.015000000000000001 -0.025000000000000001 1.1125626259674116e-11
-0.014500000000000001 -0.025000000000000001 2.0313626881594157e-11
-0.014 -0.025000000000000001 3.6340200811472478e-11
-0.0135 -0.025000000000000001 6.3697739714263354e-11
-0.012999999999999999 -0.025000000000000001 1.0939502407590728e-10
-0.012500000000000001 -0.025000000000000001 1.8408057483208055e-10
-0.012 -0.025000000000000001 3.0349755924835786e-10
-0.0115 -0.025000000000000001 4.9027448375036308e-10
-0.010999999999999999 -0.025000000000000001 7.7599732937947785e-10
-0.010499999999999999 -0.025000000000000001 1.2034221741415439e-09
-0.010000000000000002 -0.025000000000000001 1.8285744181902641e-09
-0.0095000000000000015 -0.025000000000000001 2.7223509871292104e-09
-0.0090000000000000011 -0.025000000000000001 3.971114798302569e-09
-0.0085000000000000006 -0.025000000000000001 5.6756762430614784e-09
-0.0080000000000000002 -0.025000000000000001 7.94803248536401e-09
-0.0074999999999999997 -0.025000000000000001 1.0905322169837134e-08
-0.0069999999999999993 -0.025000000000000001 1.4660683368656002e-08
-0.0064999999999999988 -0.025000000000000001 1.9311089453026819e-08
-0.0059999999999999984 -0.025000000000000001 2.4922762805688552e-08
-0.0054999999999999979 -0.025000000000000001 3.1515372174236451e-08
-0.005000000000000001 -0.025000000000000001 3.9046808586685602e-08
-0.0044999999999999971 -0.025000000000000001 4.7400780633805861e-08
-0.0040000000000000001 -0.025000000000000001 5.6379639152364042e-08
-0.0035000000000000031 -0.025000000000000001 6.5704624416992643e-08
-0.0029999999999999992 -0.025000000000000001 7.5025073507730923e-08
-0.0025000000000000022 -0.025000000000000001 8.3937063087829584e-08
-0.0019999999999999983 -0.025000000000000001 9.2010619869890671e-08
-0.0015000000000000013 -0.025000000000000001 9.8823217806150774e-08
-0.00099999999999999742 -0.025000000000000001 1.0399605683217483e-07
-0.00050000000000000044 -0.025000000000000001 1.0722883849235056e-07
0 -0.025000000000000001 1.0832861185965878e-07
0.00050000000000000044 -0.025000000000000001 1.0722883849235056e-07
0.0010000000000000009 -0.025000000000000001 1.0399605683217483e-07
0.0015000000000000013 -0.025000000000000001 9.8823217806150774e-08
0.0020000000000000018 -0.025000000000000001 9.2010619869890671e-08
0.0024999999999999988 -0.025000000000000001 8.3937063087829584e-08
0.0030000000000000027 -0.025000000000000001 7.5025073507730923e-08
0.0034999999999999996 -0.025000000000000001 6.5704624416992643e-08
0.0040000000000000036 -0.025000000000000001 5.6379639152363843e-08
0.0045000000000000005 -0.025000000000000001 4.7400780633805861e-08
0.0049999999999999975 -0.025000000000000001 3.9046808586685741e-08
0.0055000000000000014 -0.025000000000000001 3.1515372174236451e-08
0.0059999999999999984 -0.025000000000000001 2.4922762805688552e-08
0.0064999999999999988 -0.025000000000000001 1.9311089453026819e-08
0.0069999999999999993 -0.025000000000000001 1.4660683368656002e-08
0.0074999999999999997 -0.025000000000000001 1.0905322169837134e-08
0.0080000000000000002 -0.025000000000000001 7.94803248536401e-09
0.0085000000000000006 -0.025000000000000001 5.6756762430614784e-09
0.0090000000000000011 -0.025000000000000001 3.971114798302569e-09
0.0095000000000000015 -0.025000000000000001 2.7223509871292104e-09
0.010000000000000002 -0.025000000000000001 1.8285744181902641e-09
0.010500000000000002 -0.025000000000000001 1.2034221741415398e-09
0.011000000000000003 -0.025000000000000001 7.7599732937947785e-10
0.011500000000000003 -0.025000000000000001 4.9027448375035956e-10
0.012000000000000004 -0.025000000000000001 3.0349755924835786e-10
0.012499999999999997 -0.025000000000000001 1.8408057483208185e-10
0.013000000000000005 -0.025000000000000001 1.093950240759065e-10
0.013499999999999998 -0.025000000000000001 6.3697739714263807e-11
0.014000000000000005 -0.025000000000000001 3.6340200811471955e-11
0.014499999999999999 -0.025000000000000001 2.0313626881594157e-11
0.014999999999999999 -0.025000000000000001 1.1125626259674194e-11
0.0155 -0.025000000000000001 5.9703296275813321e-12
0.016000000000000007 -0.025000000000000001 3.1391278200566577e-12
0.016500000000000001 -0.025000000000000001 1.6171732066406376e-12
0.017000000000000001 -0.025000000000000001 8.162833199272191e-13
0.017500000000000002 -0.025000000000000001 4.037031650136751e-13
0.017999999999999995 -0.025000000000000001 1.9562314365069269e-13
0.018500000000000003 -0.025000000000000001 9.2878493066783252e-14
0.019000000000000003 -0.025000000000000001 4.3206285843045293e-14
0.019500000000000003 -0.025000000000000001 1.9693166641430555e-14
0.019999999999999997 -0.025000000000000001 8.7946998969219365e-15
0.020499999999999997 -0.025000000000000001 3.848250553549217e-15
0.021000000000000005 -0.025000000000000001 1.6498425643954221e-15
0.021500000000000005 -0.025000000000000001 6.9304033991330562e-16
0.021999999999999999 -0.025000000000000001 2.8524062035429786e-16
0.022499999999999999 -0.025000000000000001 1.1502734016836562e-16
0.023000000000000007 -0.025000000000000001 4.5449345138709904e-17
0.023500000000000007 -0.025000000000000001 1.7595071251452039e-17
0.024 -0.025000000000000001 6.6740779852281086e-18
0.024500000000000001 -0.025000000000000001 2.4804379735547195e-18
0.025000000000000001 -0.025000000000000001 9.0323823447408739e-19
-0.025000000000000001 -0.024500000000000001 2.4804379735547195e-18
-0.024500000000000001 -0.024500000000000001 6.811683015427968e-18
-0.024 -0.024500000000000001 1.8328095336513682e-17
-0.0235 -0.024500000000000001 4.8318905482244922e-17
-0.023 -0.024500000000000001 1.2481123722679082e-16
-0.022500000000000003 -0.024500000000000001 3.1588364139250077e-16
-0.022000000000000002 -0.024500000000000001 7.833167810251818e-16
-0.021500000000000002 -0.024500000000000001 1.9032006293745557e-15
-0.021000000000000001 -0.024500000000000001 4.5307339646623015e-15
-0.020500000000000001 -0.024500000000000001 1.0567917123586093e-14
-0.02 -0.024500000000000001 2.4151665372142333e-14
-0.0195 -0.024500000000000001 5.4080614053486976e-14
-0.019 -0.024500000000000001 1.1865143437351391e-13
-0.018500000000000003 -0.024500000000000001 2.5505933245122947e-13
-0.018000000000000002 -0.024500000000000001 5.372127258317972e-13
-0.017500000000000002 -0.024500000000000001 1.1086340483883428e-12
-0.017000000000000001 -0.024500000000000001 2.2416457437784549e-12
-0.016500000000000001 -0.024500000000000001 4.4410186354680591e-12
-0.016 -0.024500000000000001 8.6205516457619242e-12
-0.0155 -0.024500000000000001 1.6395488762180372e-11
-0.015000000000000001 -0.024500000000000001 3.0552765373292148e-11
-0.014500000000000001 -0.024500000000000001 5.5784498014597275e-11
-0.014 -0.024500000000000001 9.979605669800322e-11
-0.0135 -0.024500000000000001 1.7492427400270467e-10
-0.012999999999999999 -0.024500000000000001 3.0041639235279586e-10
-0.012500000000000001 -0.024500000000000001 5.0551496889758223e-10
-0.012 -0.024500000000000001 8.3345328187875752e-10
-0.0115 -0.024500000000000001 1.3463728621579172e-09
-0.010999999999999999 -0.024500000000000001 2.1310139116183895e-09
-0.010499999999999999 -0.024500000000000001 3.3047915212496597e-09
-0.010000000000000002 -0.024500000000000001 5.0215604823137014e-09
-0.0095000000000000015 -0.024500000000000001 7.4760151952061923e-09
-0.0090000000000000011 -0.024500000000000001 1.0905322169837134e-08
-0.0085000000000000006 -0.024500000000000001 1.5586323011546527e-08
-0.0080000000000000002 -0.024500000000000001 2.1826580008786193e-08
-0.0074999999999999997 -0.024500000000000001 2.9947774785754261e-08
-0.0069999999999999993 -0.024500000000000001 4.0260602749008026e-08
-0.0064999999999999988 -0.024500000000000001 5.3031368427278529e-08
-0.0059999999999999984 -0.024500000000000001 6.8441929171789034e-08
-0.0054999999999999979 -0.024500000000000001 8.6546298537950977e-08
-0.005000000000000001 -0.024500000000000001 1.0722883849235056e-07
-0.0044999999999999971 -0.024500000000000001 1.3017019405593223e-07
-0.0040000000000000001 -0.024500000000000001 1.5482758872609335e-07
-0.0035000000000000031 -0.024500000000000001 1.8043550330545192e-07
-0.0029999999999999992 -0.024500000000000001 2.0603096081917399e-07
-0.0025000000000000022 -0.024500000000000001 2.305047225917498e-07
-0.0019999999999999983 -0.024500000000000001 2.5267601257875394e-07
-0.0015000000000000013 -0.024500000000000001 2.7138450605777408e-07
-0.00099999999999999742 -0.024500000000000001 2.8558995691394464e-07
-0.00050000000000000044 -0.024500000000000001 2.9446769712030348e-07
0 -0.024500000000000001 2.9748785228918185e-07
0.00050000000000000044 -0.024500000000000001 2.9446769712030348e-07
0.0010000000000000009 -0.024500000000000001 2.8558995691394464e-07
0.0015000000000000013 -0.024500000000000001 2.7138450605777408e-07
0.0020000000000000018 -0.024500000000000001 2.5267601257875394e-07
0.0024999999999999988 -0.024500000000000001 2.305047225917498e-07
0.0030000000000000027 -0.024500000000000001 2.0603096081917399e-07
0.0034999999999999996 -0.024500000000000001 1.8043550330545192e-07
0.0040000000000000036 -0.024500000000000001 1.5482758872609279e-07
0.0045000000000000005 -0.024500000000000001 1.3017019405593223e-07
0.0049999999999999975 -0.024500000000000001 1.0722883849235096e-07
0.0055000000000000014 -0.024500000000000001 8.6546298537950977e-08
0.0059999999999999984 -0.024500000000000001 6.8441929171789034e-08
0.0064999999999999988 -0.024500000000000001 5.3031368427278529e-08
0.0069999999999999993 -0.024500000000000001 4.0260602749008026e-08
0.0074999999999999997 -0.024500000000000001 2.9947774785754261e-08
0.0080000000000000002 -0.024500000000000001 2.1826580008786193e-08
0.0085000000000000006 -0.024500000000000001 1.5586323011546527e-08
0.0090000000000000011 -0.024500000000000001 1.0905322169837134e-08
0.0095000000000000015 -0.024500000000000001 7.4760151952061923e-09
0.010000000000000002 -0.024500000000000001 5.0215604823137014e-09
0.010500000000000002 -0.024500000000000001 3.3047915212496477e-09
0.011000000000000003 -0.024500000000000001 2.1310139116183895e-09
0.011500000000000003 -0.024500000000000001 1.3463728621579075e-09
0.012000000000000004 -0.024500000000000001 8.3345328187875752e-10
0.012499999999999997 -0.024500000000000001 5.0551496889758575e-10
0.013000000000000005 -0.024500000000000001 3.0041639235279374e-10
0.013499999999999998 -0.024500000000000001 1.7492427400270529e-10
0.014000000000000005 -0.024500000000000001 9.9796056698002497e-11
0.014499999999999999 -0.024500000000000001 5.5784498014597675e-11
0.014999999999999999 -0.024500000000000001 3.0552765373292148e-11
0.0155 -0.024500000000000001 1.6395488762180372e-11
0.016000000000000007 -0.024500000000000001 8.620551645761803e-12
0.016500000000000001 -0.024500000000000001 4.4410186354680591e-12
0.017000000000000001 -0.024500000000000001 2.2416457437784549e-12
0.017500000000000002 -0.024500000000000001 1.1086340483883428e-12
0.017999999999999995 -0.024500000000000001 5.3721272583180488e-13
0.018500000000000003 -0.024500000000000001 2.5505933245122947e-13
0.019000000000000003 -0.024500000000000001 1.1865143437351305e-13
0.019500000000000003 -0.024500000000000001 5.4080614053486207e-14
0.019999999999999997 -0.024500000000000001 2.41516653721425e-14
0.020499999999999997 -0.024500000000000001 1.0567917123586168e-14
0.021000000000000005 -0.024500000000000001 4.5307339646622699e-15
0.021500000000000005 -0.024500000000000001 1.9032006293745423e-15
0.021999999999999999 -0.024500000000000001 7.833167810251818e-16
0.022499999999999999 -0.024500000000000001 3.1588364139250299e-16
0.023000000000000007 -0.024500000000000001 1.2481123722678902e-16
0.023500000000000007 -0.024500000000000001 4.8318905482244583e-17
0.024 -0.024500000000000001 1.8328095336513682e-17
0.024500000000000001 -0.024500000000000001 6.811683015427968e-18
0.025000000000000001 -0.024500000000000001 2.4804379735547195e-18
-0.025000000000000001 -0.024 6.6740779852281086e-18
-0.024500000000000001 -0.024 1.8328095336513682e-17
-0.024 -0.024 4.9315136641488895e-17
-0.0235 -0.024 1.300109685416638e-16
-0.023 -0.024 3.3582776088959567e-16
-0.022500000000000003 -0.024 8.4994346941483257e-16
-0.022000000000000002 -0.024 2.107658945491687e-15
-0.021500000000000002 -0.024 5.1209139504414181e-15
-0.021000000000000001 -0.024 1.2190779262721549e-14
-0.020500000000000001 -0.024 2.8434939222915689e-14
-0.02 -0.024 6.4984530911614878e-14
-0.0195 -0.024 1.4551391307912111e-13
-0.019 -0.024 3.1925366992069935e-13
-0.018500000000000003 -0.024 6.8628439565460769e-13
-0.018000000000000002 -0.024 1.4454703826841374e-12
-0.017500000000000002 -0.024 2.982985333601924e-12
-0.017000000000000001 -0.024 6.0315632435635777e-12
-0.016500000000000001 -0.024 1.194938354555524e-11
-0.016 -0.024 2.319519156411269e-11
-0.0155 -0.024 4.4115100547306192e-11
-0.015000000000000001 -0.024 8.2207876568468614e-11
-0.014500000000000001 -0.024 1.500985286008449e-10
-0.014 -0.024 2.6851978244237527e-10
-0.0135 -0.024 4.7066617212377804e-10
-0.012999999999999999 -0.024 8.0832596984075075e-10
-0.012500000000000001 -0.024 1.3601816941576542e-09
-0.012 -0.024 2.2425604911746606e-09
-0.0115 -0.024 3.6226656643057091e-09
-0.010999999999999999 -0.024 5.7338877994053482e-09
-0.010499999999999999 -0.024 8.8921539554289896e-09
-0.010000000000000002 -0.024 1.3511438957077385e-08
-0.0095000000000000015 -0.024 2.011560416487711e-08
-0.0090000000000000011 -0.024 2.9342790019951463e-08
