% x(m) y(m) incident_basis(1/m^2)
-0.025000000000000001 -0.025000000000000001 1.2830506727153441e-17
-0.024500000000000001 -0.025000000000000001 4.2940505515649947e-17
-0.024 -0.025000000000000001 1.3978147688199503e-16
-0.0235 -0.025000000000000001 4.4257586618352672e-16
-0.023 -0.025000000000000001 1.3629455328061766e-15
-0.022500000000000003 -0.025000000000000001 4.082436459285677e-15
-0.022000000000000002 -0.025000000000000001 1.1893465163870457e-14
-0.021500000000000002 -0.025000000000000001 3.3701064357184399e-14
-0.021000000000000001 -0.025000000000000001 9.2880287834920168e-14
-0.020500000000000001 -0.025000000000000001 2.4896994893687921e-13
-0.02 -0.025000000000000001 6.4910158770458537e-13
-0.0195 -0.025000000000000001 1.6459622544151178e-12
-0.019 -0.025000000000000001 4.0594554282888612e-12
-0.018500000000000003 -0.025000000000000001 9.7376860291222574e-12
-0.018000000000000002 -0.025000000000000001 2.2718692871291991e-11
-0.017500000000000002 -0.025000000000000001 5.1552544359509219e-11
-0.017000000000000001 -0.025000000000000001 1.1377733972948603e-10
-0.016500000000000001 -0.025000000000000001 2.4423065595439242e-10
-0.016 -0.025000000000000001 5.0989792943025438e-10
-0.0155 -0.025000000000000001 1.035392631190315e-09
-0.015000000000000001 -0.025000000000000001 2.0448708407301852e-09
-0.014500000000000001 -0.025000000000000001 3.9279516786480026e-09
-0.014 -0.025000000000000001 7.3384875071866064e-09
-0.0135 -0.025000000000000001 1.3334853386423352e-08
-0.012999999999999999 -0.025000000000000001 2.3567460654544852e-08
-0.012500000000000001 -0.025000000000000001 4.0511887914956823e-08
-0.012 -0.025000000000000001 6.7733038697502602e-08
-0.0115 -0.025000000000000001 1.1014672378035454e-07
-0.010999999999999999 -0.025000000000000001 1.7422158216694628e-07
-0.010499999999999999 -0.025000000000000001 2.6804062484862976e-07
-0.010000000000000002 -0.025000000000000001 4.0112534029788452e-07
-0.0095000000000000015 -0.025000000000000001 5.8392603871947247e-07
