x_m,y_m,incident_W_m2,absorbed_W_m2
-0.025000000000000001,-0.025000000000000001,2.9174721720237366e-10,1.750483303214242e-10
-0.024500000000000001,-0.025000000000000001,7.3728278040888286e-10,4.4236966824532971e-10
-0.024,-0.025000000000000001,1.838876928779212e-09,1.1033261572675271e-09
-0.0235,-0.025000000000000001,4.5236631550659542e-09,2.7141978930395723e-09
-0.023,-0.025000000000000001,1.0965453081242665e-08,6.5792718487455991e-09
-0.022500000000000003,-0.025000000000000001,2.615986301429737e-08,1.5695917808578423e-08
-0.022000000000000002,-0.025000000000000001,6.1338230795069849e-08,3.680293847704191e-08
-0.021500000000000002,-0.025000000000000001,1.4116004662508036e-07,8.4696027975048211e-08
-0.021000000000000001,-0.025000000000000001,3.1841482129984693e-07,1.9104889277990816e-07
-0.020500000000000001,-0.025000000000000001,7.0312828919476952e-07,4.2187697351686172e-07
-0.02,-0.025000000000000001,1.5182793901264497e-06,9.1096763407586975e-07
-0.0195,-0.025000000000000001,3.2027566963319964e-06,1.9216540177991977e-06
-0.019,-0.025000000000000001,6.5946850809575621e-06,3.9568110485745367e-06
-0.018500000000000003,-0.025000000000000001,1.3245384168656965e-05,7.9472305011941784e-06
-0.018000000000000002,-0.025000000000000001,2.5935348210962588e-05,1.5561208926577552e-05
-0.017500000000000002,-0.025000000000000001,4.9485851219845232e-05,2.9691510731907139e-05
-0.017000000000000001,-0.025000000000000001,9.1976629705310765e-05,5.5185977823186456e-05
-0.016500000000000001,-0.025000000000000001,0.00016648065288665391,9.9888391731992347e-05
-0.016,-0.025000000000000001,0.00029339611380086589,0.00017603766828051953
-0.0155,-0.025000000000000001,0.00050337669000665353,0.00030202601400399208
-0.015000000000000001,-0.025000000000000001,0.00084072139462375935,0.00050443283677425554
-0.014500000000000001,-0.025000000000000001,0.0013668864977632866,0.00082013189865797192
-0.014,-0.025000000000000001,0.0021635513963304881,0.0012981308377982928
-0.0135,-0.025000000000000001,0.0033344712979673716,0.0020006827787804227
-0.012999999999999999,-0.025000000000000001,0.0050052835685401665,0.0030031701411240997
-0.012500000000000001,-0.025000000000000001,0.0073206272752886865,0.0043923763651732119
-0.012,-0.025000000000000001,0.010438501359891666,0.0062631008159349999
-0.0115,-0.025000000000000001,0.014522772348030698,0.0087136634088184183
-0.010999999999999999,-0.025000000000000001,0.019736057840721487,0.011841634704432892
-0.010499999999999999,-0.025000000000000001,0.026236575571799887,0.015741945343079933
