x_m,y_m,incident_W_m2,absorbed_W_m2
-0.025000000000000001,-0.025000000000000001,4.0716843426080958e-16,2.4430106055648576e-16
-0.024500000000000001,-0.025000000000000001,1.5544699156550139e-15,9.3268194939300826e-16
-0.024,-0.025000000000000001,5.8743340015557357e-15,3.5246004009334414e-15
-0.0235,-0.025000000000000001,2.19179967398124e-14,1.315079804388744e-14
-0.023,-0.025000000000000001,8.0451057236619453e-14,4.8270634341971668e-14
-0.022500000000000003,-0.025000000000000001,2.8931818713616744e-13,1.7359091228170047e-13
-0.022000000000000002,-0.025000000000000001,1.0153021266291719e-12,6.0918127597750318e-13
-0.021500000000000002,-0.025000000000000001,3.4645229078904326e-12,2.0787137447342594e-12
-0.021000000000000001,-0.025000000000000001,1.1461246428186243e-11,6.8767478569117456e-12
-0.020500000000000001,-0.025000000000000001,3.6672286431685783e-11,2.2003371859011468e-11
-0.02,-0.025000000000000001,1.1328641802170984e-10,6.7971850813025905e-11
-0.0195,-0.025000000000000001,3.3741553950110907e-10,2.0244932370066544e-10
-0.019,-0.025000000000000001,9.6798571125210329e-10,5.8079142675126198e-10
-0.018500000000000003,-0.025000000000000001,2.6728652757195911e-09,1.6037191654317546e-09
-0.018000000000000002,-0.025000000000000001,7.1001100698869284e-09,4.2600660419321569e-09
-0.017500000000000002,-0.025000000000000001,1.8137318951622171e-08,1.0882391370973303e-08
-0.017000000000000001,-0.025000000000000001,4.454387991295405e-08,2.6726327947772431e-08
-0.016500000000000001,-0.025000000000000001,1.0515523143613158e-07,6.3093138861678947e-08
-0.016,-0.025000000000000001,2.3858738313537826e-07,1.4315242988122696e-07
-0.0155,-0.025000000000000001,5.2023847657777688e-07,3.1214308594666611e-07
-0.015000000000000001,-0.025000000000000001,1.090123286461228e-06,6.5407397187673674e-07
-0.014500000000000001,-0.025000000000000001,2.1951298178656927e-06,1.3170778907194155e-06
-0.014,-0.025000000000000001,4.2477969571703808e-06,2.5486781743022282e-06
-0.0135,-0.025000000000000001,7.8997120863953797e-06,4.7398272518372275e-06
-0.012999999999999999,-0.025000000000000001,1.4120569150670219e-05,8.4723414904021311e-06
-0.012500000000000001,-0.025000000000000001,2.4264571321873142e-05,1.4558742793123884e-05
-0.012,-0.025000000000000001,4.0097324327651614e-05,2.4058394596590967e-05
-0.0115,-0.025000000000000001,6.3754770639909783e-05,3.825286238394587e-05
