x_m,y_m,incident_W_m2,absorbed_W_m2
-0.025000000000000001,-0.025000000000000001,1.0805460067152561e-06,6.4832760402915368e-07
-0.024500000000000001,-0.025000000000000001,2.1322167609493142e-06,1.2793300565695885e-06
-0.024,-0.025000000000000001,4.1554477111789476e-06,2.4932686267073685e-06
-0.0235,-0.025000000000000001,7.9969130704136458e-06,4.798147842248187e-06
-0.023,-0.025000000000000001,1.5192047207788576e-05,9.1152283246731449e-06
-0.022500000000000003,-0.025000000000000001,2.8479357300498761e-05,1.7087614380299257e-05
-0.022000000000000002,-0.025000000000000001,5.2657878418623607e-05,3.1594727051174164e-05
-0.021500000000000002,-0.025000000000000001,9.5982952112476646e-05,5.7589771267485987e-05
-0.021000000000000001,-0.025000000000000001,0.00017238111118774013,0.00010342866671264408
-0.020500000000000001,-0.025000000000000001,0.00030487051350271116,0.0001829223081016267
-0.02,-0.025000000000000001,0.00053069199281678789,0.00031841519569007271
-0.0195,-0.025000000000000001,0.00090877052375828234,0.0005452623142549694
-0.019,-0.025000000000000001,0.0015302076811423309,0.00091812460868539851
-0.018500000000000003,-0.025000000000000001,0.0025325073519182882,0.0015195044111509729
-0.018000000000000002,-0.025000000000000001,0.0041181008863460378,0.0024708605318076227
-0.017500000000000002,-0.025000000000000001,0.0065773995123263379,0.0039464397073958029
-0.017000000000000001,-0.025000000000000001,0.010316006390668443,0.0061896038344010657
-0.016500000000000001,-0.025000000000000001,0.015884847431806515,0.0095309084590839092
-0.016,-0.025000000000000001,0.02401087294489971,0.014406523766939825
-0.0155,-0.025000000000000001,0.03562478063548781,0.021374868381292687
-0.015000000000000001,-0.025000000000000001,0.051881168110411525,0.031128700866246913
-0.014500000000000001,-0.025000000000000001,0.074166001060549935,0.044499600636329961
-0.014,-0.025000000000000001,0.10408670253853973,0.062452021523123832
-0.0135,-0.025000000000000001,0.14344191224644337,0.086065147347866022
-0.012999999999999999,-0.025000000000000001,0.19417123438811765,0.11650274063287058
-0.012500000000000001,-0.025000000000000001,0.25828994349028817,0.15497396609417288
-0.012,-0.025000000000000001,0.33781901467981912,0.20269140880789147
-0.0115,-0.025000000000000001,0.43472580402008126,0.26083548241204874
-0.010999999999999999,-0.025000000000000001,0.55089358120564469,0.33053614872338682
-0.010499999999999999,-0.025000000000000001,0.68813708799100481,0.41288225279460289
-0.010000000000000002,-0.025000000000000001,0.84827483201283982,0.50896489920770382
-0.0095000000000000015,-0.025000000000000001,1.0332562883466077,0.61995377300796461
-0.0090000000000000011,-0.025000000000000001,1.2453244018428504,0.74719464110571021
-0.0085000000000000006,-0.025000000000000001,1.4871734343112304,0.89230406058673817
-0.0080000000000000002,-0.025000000000000001,1.762043753293457,1.0572262519760742
-0.0074999999999999997,-0.025000000000000001,2.0736842858779876,1.2442105715267926
-0.0069999999999999993,-0.025000000000000001,2.4261157641704729,1.4556694585022838
-0.0064999999999999988,-0.025000000000000001,2.8231477185220242,1.6938886311132144
-0.0059999999999999984,-0.025000000000000001,3.2676403792893782,1.9605842275736269
-0.0054999999999999979,-0.025000000000000001,3.7605557354307226,2.2563334412584335
-0.005000000000000001,-0.025000000000000001,4.2999016903161804,2.5799410141897083
-0.0044999999999999971,-0.025000000000000001,4.8797273842541102,2.9278364305524662
-0.0040000000000000001,-0.025000000000000001,5.4893624583278458,3.2936174749967075
-0.0035000000000000031,-0.025000000000000001,6.1130959328462593,3.6678575597077554
-0.0029999999999999992,-0.025000000000000001,6.7304540230193535,4.0382724138116117
-0.0025000000000000022,-0.025000000000000001,7.3171609409993739,4.3902965645996241
-0.0019999999999999983,-0.025000000000000001,7.8467619237909449,4.7080571542745666
-0.0015000000000000013,-0.025000000000000001,8.2927709594288928,4.9756625756573358
-0.00099999999999999742,-0.025000000000000001,8.6310996150454624,5.1786597690272771
-0.00050000000000000044,-0.025000000000000001,8.8424509180166009,5.30547055080996
0,-0.025000000000000001,8.9143411734092943,5.3486047040455764
0.00050000000000000044,-0.025000000000000001,8.8424509178231432,5.3054705506938857
0.0010000000000000009,-0.025000000000000001,8.6310996146242918,5.1786597687745752
0.0015000000000000013,-0.025000000000000001,8.2927709587087968,4.9756625752252779
0.0020000000000000018,-0.025000000000000001,7.8467619226585734,4.7080571535951439
0.0024999999999999988,-0.025000000000000001,7.3171609392921724,4.3902965635753031
0.0030000000000000027,-0.025000000000000001,6.7304540205173531,4.0382724123104117
0.0034999999999999996,-0.025000000000000001,6.1130959292640386,3.6678575575584231
0.0040000000000000036,-0.025000000000000001,5.4893624533081038,3.2936174719848621
0.0045000000000000005,-0.025000000000000001,4.8797273773649419,2.9278364264189651
0.0049999999999999975,-0.025000000000000001,4.2999016810538073,2.5799410086322845
0.0055000000000000014,-0.025000000000000001,3.7605557232298721,2.2563334339379231
0.0059999999999999984,-0.025000000000000001,3.2676403635428435,1.960584218125706
0.0064999999999999988,-0.025000000000000001,2.823147698610097,1.693888619166058
0.0069999999999999993,-0.025000000000000001,2.4261157395000148,1.4556694437000088
0.0074999999999999997,-0.025000000000000001,2.0736842559293218,1.2442105535575931
0.0080000000000000002,-0.025000000000000001,1.7620437176717816,1.0572262306030689
0.0085000000000000006,-0.025000000000000001,1.4871733927978597,0.89230403567871575
0.0090000000000000011,-0.025000000000000001,1.2453243544406465,0.74719461266438791
0.0095000000000000015,-0.025000000000000001,1.0332562353136465,0.61995374118818791
0.010000000000000002,-0.025000000000000001,0.84827477387885675,0.50896486432731403
0.010500000000000002,-0.025000000000000001,0.6881370255526984,0.41288221533161901
0.011000000000000003,-0.025000000000000001,0.55089351549904397,0.33053610929942639
0.011500000000000003,-0.025000000000000001,0.43472573627095112,0.26083544176257067
0.012000000000000004,-0.025000000000000001,0.33781894623583236,0.2026913677414994
0.012499999999999997,-0.025000000000000001,0.2582898757411593,0.15497392544469557
0.013000000000000005,-0.025000000000000001,0.19417116868151743,0.11650270120891046
0.013499999999999998,-0.025000000000000001,0.14344184980813779,0.086065109884882668
0.014000000000000005,-0.025000000000000001,0.10408664440455682,0.062451986642734089
0.014499999999999999,-0.025000000000000001,0.074165948027587483,0.044499568816552489
0.014999999999999999,-0.025000000000000001,0.051881120708206004,0.031128672424923599
0.0155,-0.025000000000000001,0.035624739122111483,0.021374843473266888
0.016000000000000007,-0.025000000000000001,0.02401083732321849,0.014406502393931094
0.016500000000000001,-0.025000000000000001,0.01588481748313143,0.0095308904898788582
0.017000000000000001,-0.025000000000000001,0.010315981720184839,0.006189589032110903
0.017500000000000002,-0.025000000000000001,0.0065773796003411843,0.0039464277602047106
0.017999999999999995,-0.025000000000000001,0.0041180851396913735,0.002470851083814824
0.018500000000000003,-0.025000000000000001,0.002532495150820855,0.0015194970904925129
0.019000000000000003,-0.025000000000000001,0.0015301984182560166,0.00091811905095360994
0.019500000000000003,-0.025000000000000001,0.00090876363357745139,0.00054525818014647084
0.019999999999999997,-0.025000000000000001,0.00053068697110535612,0.00031841218266321367
0.020499999999999997,-0.025000000000000001,0.00030486692750726722,0.00018292015650436032
0.021000000000000005,-0.025000000000000001,0.00017237860216520769,0.00010342716129912461
0.021500000000000005,-0.025000000000000001,9.5981232081625512e-05,5.7588739248975306e-05
0.021999999999999999,-0.025000000000000001,5.2656723092059664e-05,3.1594033855235797e-05
0.022499999999999999,-0.025000000000000001,2.847859695648889e-05,1.7087158173893333e-05
0.023000000000000007,-0.025000000000000001,1.5191556918566741e-05,9.1149341511400438e-06
0.023500000000000007,-0.025000000000000001,7.9966033060806652e-06,4.797961983648399e-06
0.024,-0.025000000000000001,4.1552559559028747e-06,2.4931535735417247e-06
0.024500000000000001,-0.025000000000000001,2.1321004554952144e-06,1.2792602732971285e-06
0.025000000000000001,-0.025000000000000001,1.0804768889500464e-06,6.4828613337002782e-07
-0.025000000000000001,-0.024500000000000001,2.1322161834848553e-06,1.2793297100909131e-06
-0.024500000000000001,-0.024500000000000001,4.1738011183166292e-06,2.5042806709899772e-06
-0.024,-0.024500000000000001,8.0697137247114545e-06,4.8418282348268724e-06
-0.0235,-0.024500000000000001,1.5409329533940067e-05,9.2455977203640406e-06
-0.023,-0.024500000000000001,2.9055512134820533e-05,1.7433307280892318e-05
-0.022500000000000003,-0.024500000000000001,5.4083413077866221e-05,3.2450047846719733e-05
-0.022000000000000002,-0.024500000000000001,9.933936407402301e-05,5.9603618444413802e-05
-0.021500000000000002,-0.024500000000000001,0.0001799700366251759,0.00010798202197510554
-0.021000000000000001,-0.024500000000000001,0.00032142487142889015,0.0001928549228573341
-0.020500000000000001,-0.024500000000000001,0.00056562323030910861,0.00033937393818546515
-0.02,-0.024500000000000001,0.00098018901712647777,0.00058811341027588664
-0.0195,-0.024500000000000001,0.0016718593335760805,0.0010031156001456482
