x_m,y_m,incident_W_m2,absorbed_W_m2
-0.025000000000000001,-0.025000000000000001,3.5410539613474869e-10,2.1246323768084919e-10
-0.024500000000000001,-0.025000000000000001,8.9486992319074136e-10,5.3692195391444483e-10
-0.024,-0.025000000000000001,2.2319192724184802e-09,1.3391515634510881e-09
-0.0235,-0.025000000000000001,5.490552820814454e-09,3.2943316924886722e-09
-0.023,-0.025000000000000001,1.3309213524964179e-08,7.9855281149785068e-09
-0.022500000000000003,-0.025000000000000001,3.1751282558408087e-08,1.9050769535044851e-08
-0.022000000000000002,-0.025000000000000001,7.4448687799563722e-08,4.4669212679738232e-08
-0.021500000000000002,-0.025000000000000001,1.7133164678117982e-07,1.0279898806870789e-07
-0.021000000000000001,-0.025000000000000001,3.8647291559283405e-07,2.3188374935570042e-07
-0.020500000000000001,-0.025000000000000001,8.5341515674405246e-07,5.1204909404643141e-07
-0.02,-0.025000000000000001,1.8427968746185188e-06,1.1056781247711112e-06
-0.0195,-0.025000000000000001,3.8873147512875896e-06,2.3323888507725537e-06
-0.019,-0.025000000000000001,8.0042345412174022e-06,4.8025407247304415e-06
-0.018500000000000003,-0.025000000000000001,1.6076454930779788e-05,9.645872958467872e-06
-0.018000000000000002,-0.025000000000000001,3.1478772745102274e-05,1.8887263647061364e-05
-0.017500000000000002,-0.025000000000000001,6.0062960048306453e-05,3.6037776028983872e-05
-0.017000000000000001,-0.025000000000000001,0.00011163571323875839,6.6981427943255025e-05
-0.016500000000000001,-0.025000000000000001,0.00020206421066751897,0.00012123852640051138
-0.016,-0.025000000000000001,0.00035610653892702851,0.00021366392335621709
-0.0155,-0.025000000000000001,0.00061096825909484891,0.00036658095545690931
-0.015000000000000001,-0.025000000000000001,0.0010204167900888018,0.00061225007405328103
-0.014500000000000001,-0.025000000000000001,0.0016590439446318521,0.0009954263667791112
-0.014,-0.025000000000000001,0.0026259870617722056,0.0015755922370633234
-0.0135,-0.025000000000000001,0.0040471776307947644,0.0024283065784768587
-0.012999999999999999,-0.025000000000000001,0.0060751061757617856,0.0036450637054570713
-0.012500000000000001,-0.025000000000000001,0.008885326039514382,0.0053311956237086294
-0.012,-0.025000000000000001,0.012669605569241224,0.0076017633415447344
-0.0115,-0.025000000000000001,0.017626834320612454,0.010576100592367473
-0.010999999999999999,-0.025000000000000001,0.023954385386219443,0.014372631231731665
-0.010499999999999999,-0.025000000000000001,0.031844290945674626,0.019106574567404774
-0.010000000000000002,-0.025000000000000001,0.041489712479001913,0.024893827487401148
-0.0095000000000000015,-0.025000000000000001,0.053107022734013506,0.031864213640408104
-0.0090000000000000011,-0.025000000000000001,0.066976629156895506,0.040185977494137305
-0.0085000000000000006,-0.025000000000000001,0.083501039232452737,0.050100623539471638
-0.0080000000000000002,-0.025000000000000001,0.1032718202782375,0.061963092166942499
-0.0074999999999999997,-0.025000000000000001,0.12712915540293673,0.076277493241762043
-0.0069999999999999993,-0.025000000000000001,0.15619069161675117,0.093714414970050702
-0.0064999999999999988,-0.025000000000000001,0.19182301177784472,0.11509380706670683
-0.0059999999999999984,-0.025000000000000001,0.2355320382958821,0.14131922297752925
-0.0054999999999999979,-0.025000000000000001,0.2887597751653736,0.17325586509922417
-0.005000000000000001,-0.025000000000000001,0.35259391502067433,0.21155634901240458
-0.0044999999999999971,-0.025000000000000001,0.42742132321383347,0.25645279392830006
-0.0040000000000000001,-0.025000000000000001,0.51258102639441805,0.30754861583665083
-0.0035000000000000031,-0.025000000000000001,0.60609012741917667,0.36365407645150599
-0.0029999999999999992,-0.025000000000000001,0.70452010033076462,0.42271206019845875
-0.0025000000000000022,-0.025000000000000001,0.80308648533723104,0.48185189120233862
-0.0019999999999999983,-0.025000000000000001,0.89598170354934714,0.53758902212960824
-0.0015000000000000013,-0.025000000000000001,0.97693355946487226,0.58616013567892333
-0.00099999999999999742,-0.025000000000000001,1.0399209631215556,0.62395257787293334
-0.00050000000000000044,-0.025000000000000001,1.0799362005071249,0.6479617203042749
0,-0.025000000000000001,1.0936616984380787,0.65619701906284722
0.00050000000000000044,-0.025000000000000001,1.0799362005071198,0.6479617203042719
0.0010000000000000009,-0.025000000000000001,1.0399209631215438,0.62395257787292624
0.0015000000000000013,-0.025000000000000001,0.97693355946484939,0.58616013567890957
0.0020000000000000018,-0.025000000000000001,0.89598170354930495,0.53758902212958293
0.0024999999999999988,-0.025000000000000001,0.80308648533715932,0.48185189120229555
0.0030000000000000027,-0.025000000000000001,0.70452010033064461,0.42271206019838675
0.0034999999999999996,-0.025000000000000001,0.60609012741898471,0.36365407645139081
0.0040000000000000036,-0.025000000000000001,0.51258102639411207,0.30754861583646725
0.0045000000000000005,-0.025000000000000001,0.42742132321336462,0.25645279392801879
0.0049999999999999975,-0.025000000000000001,0.35259391501997489,0.21155634901198492
0.0055000000000000014,-0.025000000000000001,0.28875977516435508,0.17325586509861304
0.0059999999999999984,-0.025000000000000001,0.23553203829444214,0.14131922297666527
0.0064999999999999988,-0.025000000000000001,0.19182301177586306,0.11509380706551783
0.0069999999999999993,-0.025000000000000001,0.15619069161409846,0.093714414968459073
0.0074999999999999997,-0.025000000000000001,0.12712915539948286,0.076277493239689714
0.0080000000000000002,-0.025000000000000001,0.10327182027386407,0.061963092164318438
0.0085000000000000006,-0.025000000000000001,0.08350103922706624,0.050100623536239744
