x_m,y_m,incident_W_m2,absorbed_W_m2
-0.025000000000000001,-0.025000000000000001,3.0065552884501321e-10,1.8039331730700791e-10
-0.024500000000000001,-0.025000000000000001,7.5979523060459153e-10,4.5587713836275491e-10
-0.024,-0.025000000000000001,1.8950258390071499e-09,1.1370155034042898e-09
-0.0235,-0.025000000000000001,4.6617902628179088e-09,2.7970741576907451e-09
-0.023,-0.025000000000000001,1.1300276040715612e-08,6.7801656244293666e-09
-0.022500000000000003,-0.025000000000000001,2.6958637351525661e-08,1.6175182410915395e-08
-0.022000000000000002,-0.025000000000000001,6.3211153564096555e-08,3.7926692138457932e-08
-0.021500000000000002,-0.025000000000000001,1.4547027618169642e-07,8.7282165709017852e-08
-0.021000000000000001,-0.025000000000000001,3.2813740885256761e-07,1.9688244531154057e-07
-0.020500000000000001,-0.025000000000000001,7.2459784881523707e-07,4.347587092891422e-07
-0.02,-0.025000000000000001,1.5646390493139332e-06,9.3878342958835982e-07
-0.0195,-0.025000000000000001,3.3005507512102869e-06,1.980330450726172e-06
-0.019,-0.025000000000000001,6.7960494055505479e-06,4.0776296433303282e-06
-0.018500000000000003,-0.025000000000000001,1.3649823127179816e-05,8.1898938763078884e-06
-0.018000000000000002,-0.025000000000000001,2.6727266650659452e-05,1.6036359990395671e-05
-0.017500000000000002,-0.025000000000000001,5.099686823969801e-05,3.0598120943818803e-05
-0.017000000000000001,-0.025000000000000001,9.4785073460869869e-05,5.6871044076521917e-05
-0.016500000000000001,-0.025000000000000001,0.00017156402526193843,0.00010293841515716305
-0.016,-0.025000000000000001,0.00030235476053025689,0.00018141285631815413
-0.0155,-0.025000000000000001,0.00051874694374475264,0.0003112481662468516
-0.015000000000000001,-0.025000000000000001,0.00086639222382935165,0.00051983533429761093
-0.014500000000000001,-0.025000000000000001,0.0014086233881145372,0.00084517403286872225
-0.014,-0.025000000000000001,0.0022296138439217581,0.0013377683063530547
-0.0135,-0.025000000000000001,0.0034362868693669957,0.0020617721216201973
-0.012999999999999999,-0.025000000000000001,0.0051581160429276353,0.0030948696257565812
-0.012500000000000001,-0.025000000000000001,0.0075441568276601563,0.0045264940965960938
-0.012,-0.025000000000000001,0.010757232467884723,0.0064543394807308335
-0.0115,-0.025000000000000001,0.014966212919732862,0.0089797277518397171
-0.010999999999999999,-0.025000000000000001,0.020338681039263364,0.012203208623558018
-0.010499999999999999,-0.025000000000000001,0.027037685426365757,0.016222611255819454
-0.010000000000000002,-0.025000000000000001,0.035227233949730874,0.021136340369838524
-0.0095000000000000015,-0.025000000000000001,0.045091042435141317,0.027054625461084791
-0.0090000000000000011,-0.025000000000000001,0.056867195796933986,0.03412031747816039
-0.0085000000000000006,-0.025000000000000001,0.070897448404646207,0.04253846904278772
-0.0080000000000000002,-0.025000000000000001,0.087684076248155163,0.052610445748893099
-0.0074999999999999997,-0.025000000000000001,0.10794044279037841,0.064764265674227051
-0.0069999999999999993,-0.025000000000000001,0.13261549217366722,0.07956929530420033
-0.0064999999999999988,-0.025000000000000001,0.16286952698219498,0.097721716189316979
-0.0059999999999999984,-0.025000000000000001,0.19998115475460679,0.11998869285276406
-0.0054999999999999979,-0.025000000000000001,0.2451747107938648,0.14710482647631887
-0.005000000000000001,-0.025000000000000001,0.29937369882427478,0.17962421929456487
-0.0044999999999999971,-0.025000000000000001,0.36290658037805973,0.21774394822683582
-0.0040000000000000001,-0.025000000000000001,0.43521214364321836,0.26112728618593101
-0.0035000000000000031,-0.025000000000000001,0.51460679084808869,0.30876407450885318
-0.0029999999999999992,-0.025000000000000001,0.59817950655429675,0.35890770393257804
-0.0025000000000000022,-0.025000000000000001,0.68186801414040743,0.40912080848424442
-0.0019999999999999983,-0.025000000000000001,0.76074135411108779,0.45644481246665264
-0.0015000000000000013,-0.025000000000000001,0.8294740834724581,0.49768445008347484
-0.00099999999999999742,-0.025000000000000001,0.88295396304192886,0.52977237782515729
-0.00050000000000000044,-0.025000000000000001,0.91692916665643498,0.55015749999386099
0,-0.025000000000000001,0.92858289145544004,0.55714973487326402
0.00050000000000000044,-0.025000000000000001,0.91692916665643076,0.55015749999385843
0.0010000000000000009,-0.025000000000000001,0.88295396304191875,0.52977237782515119
0.0015000000000000013,-0.025000000000000001,0.82947408347243867,0.49768445008346318
0.0020000000000000018,-0.025000000000000001,0.76074135411105193,0.45644481246663116
0.0024999999999999988,-0.025000000000000001,0.68186801414034659,0.40912080848420795
