case,producer,L_m,p_center_W_each,p_ring1_W_each,p_ring2_W_each,emitted_W,incident_W,absorbed_W,ROI_absorbed_W,optical_not_intercepted_W,unabsorbed_incident_W,bottom_heat_out_W,storage_rate_W,balance_residual_W,ROI_mean_T_K,ROI_mean_rise_K,ROI_std_K,ROI_min_rise_K,ROI_max_rise_K,ROI_CV,ROI_CV_status,ROI_area_m2,dataset,solution,time_s,native_version,physical_validation
1,22dfb326-5383-4e3c-9430-d1b5b54b875b,0.02,0.8,0.75,0.6499999999999999,12.45,12.438759699118837,7.463255819471278,6.656933055617604,0.011240300881162568,4.975503879647559,7.463258446345202,-1.4091647342836533e-06,-1.2177091903212689e-06,313.99543751389444,13.995437513894442,3.154931015486319,7.162643354215788,19.942604862748,0.22542567978701306,DEFINED,0.0007068583385082236,dset1,sol1,60,COMSOL Multiphysics 6.3 (开发版本: 290),UNVERIFIED
