% x(m) y(m) incident_basis(1/m^2)
-0.025000000000000001 -0.025000000000000001 9.4730956841778342e-40
-0.024500000000000001 -0.025000000000000001 6.8611197314338343e-39
-0.024 -0.025000000000000001 4.7744823590773622e-38
-0.0235 -0.025000000000000001 3.1921685069315938e-37
-0.023 -0.025000000000000001 2.0505650218574501e-36
-0.022500000000000003 -0.025000000000000001 1.2655797057186472e-35
-0.022000000000000002 -0.025000000000000001 7.5047059411944224e-35
-0.021500000000000002 -0.025000000000000001 4.2756887033151846e-34
-0.021000000000000001 -0.025000000000000001 2.3404895025349672e-33
-0.020500000000000001 -0.025000000000000001 1.2309361821996239e-32
-0.02 -0.025000000000000001 6.2200317025810432e-32
-0.0195 -0.025000000000000001 3.0197979060526851e-31
-0.019 -0.025000000000000001 1.4086119932923557e-30
-0.018500000000000003 -0.025000000000000001 6.3129609746854667e-30
-0.018000000000000002 -0.025000000000000001 2.7183354461018155e-29
-0.017500000000000002 -0.025000000000000001 1.1246081137527729e-28
-0.017000000000000001 -0.025000000000000001 4.4702066216497383e-28
-0.016500000000000001 -0.025000000000000001 1.7071913566056838e-27
-0.016 -0.025000000000000001 6.264191555781684e-27
-0.0155 -0.025000000000000001 2.2083915511725332e-26
-0.015000000000000001 -0.025000000000000001 7.4802367731645868e-26
-0.014500000000000001 -0.025000000000000001 2.4343489586093674e-25
-0.014 -0.025000000000000001 7.6116453136036366e-25
-0.0135 -0.025000000000000001 2.2866646237459006e-24
-0.012999999999999999 -0.025000000000000001 6.6001624321655609e-24
-0.012500000000000001 -0.025000000000000001 1.8303535898195326e-23
-0.012 -0.025000000000000001 4.8768970473325542e-23
-0.0115 -0.025000000000000001 1.2484765820276291e-22
-0.010999999999999999 -0.025000000000000001 3.0707568853617465e-22
-0.010499999999999999 -0.025000000000000001 7.2566919714133079e-22
-0.010000000000000002 -0.025000000000000001 1.6476317942116632e-21
-0.0095000000000000015 -0.025000000000000001 3.5942630628257614e-21
-0.0090000000000000011 -0.025000000000000001 7.5333436018118179e-21
-0.0085000000000000006 -0.025000000000000001 1.5170291074453982e-20
-0.0080000000000000002 -0.025000000000000001 2.9351362881501028e-20
-0.0074999999999999997 -0.025000000000000001 5.4562071526830354e-20
-0.0069999999999999993 -0.025000000000000001 9.7449956608253192e-20
-0.0064999999999999988 -0.025000000000000001 1.6722479425938019e-19
-0.0059999999999999984 -0.025000000000000001 2.7570707528389086e-19
-0.0054999999999999979 -0.025000000000000001 4.3674040543612697e-19
-0.005000000000000001 -0.025000000000000001 6.6470210685907704e-19
-0.0044999999999999971 -0.025000000000000001 9.7198364742449887e-19
-0.0040000000000000001 -0.025000000000000001 1.365586083516268e-18
-0.0035000000000000031 -0.025000000000000001 1.8433484023376485e-18
-0.0029999999999999992 -0.025000000000000001 2.3906940031989736e-18
-0.0025000000000000022 -0.025000000000000001 2.9789881673410313e-18
-0.0019999999999999983 -0.025000000000000001 3.5664963584751015e-18
-0.0015000000000000013 -0.025000000000000001 4.1024473148736254e-18
-0.00099999999999999742 -0.025000000000000001 4.5339054653358346e-18
-0.00050000000000000044 -0.025000000000000001 4.8142665216753447e-18
0 -0.025000000000000001 4.9115211566591509e-18
0.00050000000000000044 -0.025000000000000001 4.8142665216753447e-18
0.0010000000000000009 -0.025000000000000001 4.5339054653358346e-18
0.0015000000000000013 -0.025000000000000001 4.1024473148736254e-18
0.0020000000000000018 -0.025000000000000001 3.5664963584751015e-18
0.0024999999999999988 -0.025000000000000001 2.9789881673410313e-18
0.0030000000000000027 -0.025000000000000001 2.3906940031989736e-18
0.0034999999999999996 -0.025000000000000001 1.8433484023376485e-18
0.0040000000000000036 -0.025000000000000001 1.3655860835162485e-18
0.0045000000000000005 -0.025000000000000001 9.7198364742449887e-19
0.0049999999999999975 -0.025000000000000001 6.6470210685908176e-19
0.0055000000000000014 -0.025000000000000001 4.3674040543612697e-19
0.0059999999999999984 -0.025000000000000001 2.7570707528389086e-19
0.0064999999999999988 -0.025000000000000001 1.6722479425938019e-19
0.0069999999999999993 -0.025000000000000001 9.7449956608253192e-20
0.0074999999999999997 -0.025000000000000001 5.4562071526830354e-20
0.0080000000000000002 -0.025000000000000001 2.9351362881501028e-20
0.0085000000000000006 -0.025000000000000001 1.5170291074453982e-20
0.0090000000000000011 -0.025000000000000001 7.5333436018118179e-21
0.0095000000000000015 -0.025000000000000001 3.5942630628257614e-21
0.010000000000000002 -0.025000000000000001 1.6476317942116632e-21
0.010500000000000002 -0.025000000000000001 7.2566919714132552e-22
0.011000000000000003 -0.025000000000000001 3.0707568853617465e-22
0.011500000000000003 -0.025000000000000001 1.2484765820276201e-22
0.012000000000000004 -0.025000000000000001 4.8768970473325542e-23
0.012499999999999997 -0.025000000000000001 1.8303535898195459e-23
0.013000000000000005 -0.025000000000000001 6.6001624321654668e-24
0.013499999999999998 -0.025000000000000001 2.2866646237459333e-24
0.014000000000000005 -0.025000000000000001 7.6116453136035282e-25
0.014499999999999999 -0.025000000000000001 2.4343489586093674e-25
0.014999999999999999 -0.025000000000000001 7.4802367731646936e-26
0.0155 -0.025000000000000001 2.2083915511725332e-26
0.016000000000000007 -0.025000000000000001 6.2641915557815061e-27
0.016500000000000001 -0.025000000000000001 1.7071913566056838e-27
0.017000000000000001 -0.025000000000000001 4.4702066216497383e-28
0.017500000000000002 -0.025000000000000001 1.1246081137527729e-28
0.017999999999999995 -0.025000000000000001 2.7183354461018929e-29
0.018500000000000003 -0.025000000000000001 6.3129609746854667e-30
0.019000000000000003 -0.025000000000000001 1.4086119932923359e-30
0.019500000000000003 -0.025000000000000001 3.0197979060526421e-31
0.019999999999999997 -0.025000000000000001 6.2200317025811319e-32
0.020499999999999997 -0.025000000000000001 1.2309361821996413e-32
0.021000000000000005 -0.025000000000000001 2.340489502534934e-33
0.021500000000000005 -0.025000000000000001 4.275688703315123e-34
0.021999999999999999 -0.025000000000000001 7.5047059411944224e-35
0.022499999999999999 -0.025000000000000001 1.2655797057186652e-35
