% x(m) y(m) incident_basis(1/m^2)
-0.025000000000000001 -0.025000000000000001 4.8995714034517142e-10
-0.024500000000000001 -0.025000000000000001 1.2381847607639673e-09
-0.024 -0.025000000000000001 3.0881900625365689e-09
-0.0235 -0.025000000000000001 7.5969909263574275e-09
-0.023 -0.025000000000000001 1.8415262771011999e-08
-0.022500000000000003 -0.025000000000000001 4.3932588547555748e-08
-0.022000000000000002 -0.025000000000000001 1.0301075229646854e-07
-0.021500000000000002 -0.025000000000000001 2.3706262561388271e-07
-0.021000000000000001 -0.025000000000000001 5.3474231539963704e-07
-0.020500000000000001 -0.025000000000000001 1.1808257791257152e-06
-0.02 -0.025000000000000001 2.5497812553116145e-06
-0.0195 -0.025000000000000001 5.3786730183060762e-06
-0.019 -0.025000000000000001 1.1075037852614457e-05
-0.018500000000000003 -0.025000000000000001 2.2244142718757489e-05
-0.018000000000000002 -0.025000000000000001 4.3555514183329499e-05
-0.017500000000000002 -0.025000000000000001 8.3105936091908792e-05
-0.017000000000000001 -0.025000000000000001 0.00015446440655576767
-0.016500000000000001 -0.025000000000000001 0.00027958548064069088
-0.016 -0.025000000000000001 0.00049272557011661056
-0.0155 -0.025000000000000001 0.00084536395559570696
-0.015000000000000001 -0.025000000000000001 0.0014118956063081697
-0.014500000000000001 -0.025000000000000001 0.0022955289693201322
-0.014 -0.025000000000000001 0.0036334346175228645
-0.0135 -0.025000000000000001 0.0055998564269857621
-0.012999999999999999 -0.025000000000000001 0.0084057860913242573
-0.012500000000000001 -0.025000000000000001 0.012294125380458253
-0.012 -0.025000000000000001 0.017530210939672226
-0.0115 -0.025000000000000001 0.024389231443723191
-0.010999999999999999 -0.025000000000000001 0.033144275919998044
-0.010499999999999999 -0.025000000000000001 0.044061042001476813
-0.010000000000000002 -0.025000000000000001 0.057406788581441812
-0.0095000000000000015 -0.025000000000000001 0.073480889937399527
-0.0090000000000000011 -0.025000000000000001 0.092671321801130482
-0.0085000000000000006 -0.025000000000000001 0.11553500452736781
-0.0080000000000000002 -0.025000000000000001 0.14289045334458075
-0.0074999999999999997 -0.025000000000000001 0.17590018441578015
-0.0069999999999999993 -0.025000000000000001 0.21611063188760582
-0.0064999999999999988 -0.025000000000000001 0.26541267603303625
-0.0059999999999999984 -0.025000000000000001 0.32589000066178475
-0.0054999999999999979 -0.025000000000000001 0.39953785469050251
-0.005000000000000001 -0.025000000000000001 0.48786124845776196
-0.0044999999999999971 -0.025000000000000001 0.59139549465818908
-0.0040000000000000001 -0.025000000000000001 0.70922606317755676
-0.0035000000000000031 -0.025000000000000001 0.83860934042009683
-0.0029999999999999992 -0.025000000000000001 0.97480146253908972
-0.0025000000000000022 -0.025000000000000001 1.1111824205845855
-0.0019999999999999983 -0.025000000000000001 1.239716559610363
-0.0015000000000000013 -0.025000000000000001 1.3517253519625883
-0.00099999999999999742 -0.025000000000000001 1.4388777086153479
-0.00050000000000000044 -0.025000000000000001 1.4942446975227619
0 -0.025000000000000001 1.5132359520971348
0.00050000000000000044 -0.025000000000000001 1.494244697522755
0.0010000000000000009 -0.025000000000000001 1.4388777086153315
0.0015000000000000013 -0.025000000000000001 1.3517253519625567
0.0020000000000000018 -0.025000000000000001 1.2397165596103046
0.0024999999999999988 -0.025000000000000001 1.1111824205844862
0.0030000000000000027 -0.025000000000000001 0.97480146253892364
0.0034999999999999996 -0.025000000000000001 0.83860934041983126
0.0040000000000000036 -0.025000000000000001 0.70922606317713344
0.0045000000000000005 -0.025000000000000001 0.59139549465754038
0.0049999999999999975 -0.025000000000000001 0.48786124845679418
0.0055000000000000014 -0.025000000000000001 0.39953785468909325
